Alternative New Code,D365 Name,Serial Required
3020003550,"PILOT BURNOUT RING, 12"" & 13"", DRILL RODS, DHE-06-944",no
3020003560,"GROOVE STEM, STEP 3, 11"" - 10"" 3-ST, STEMS, DHE-02-713",no
3020003570,"BUTTON, STABILIZER RIB, DRILL RODS, DHE-06-341",no
3020003070,"STABILIZER, UG, AQ",no
2050006330,"BRICK RIB, 12 1/4"", REAMING STAB, DHE-03-240",no
3020003080,"STAB, PILOT, 12 1/4"", 11 1/4"" 3-ST, BUTTON, DHE-03-033",no
3020003090,"STAB, PILOT, 13 3/4"", 11 1/4"" 3-ST, BRICK, DHE-04-072",no
3020003100,"STAB, REAM, 13 3/4"", 12 7/8"" DI-42, BRICK, DHE-03-246",no
3020003110,"STAB, REAM, 16"", 14 3/4"" 3-ST, BRICK, DHE-03-245",no
3020003580,"DRILL PIPE LIFTING BOX 13'' 3-START, DHE-06-762",no
3020003120,"STAB, REAM, 13 _”, 12 7/8” DI-42, SOLID, BRICK, DHE-03-482",no
3020003130,"STAB, REAM, 13 _”, 12 7/8” DI-42, LASER CLAD, DHE-03-431",no
3020003140,"STAB, REAM, 16""-14 3/4"" 3-ST, 1,5M, SOLID, BRICK, DHE-03-460",no
3020003150,"STAB, REAM, 16”, 14 3/4"" 3-ST,1.5m, SOLID, BRICK, DHE-03-476",no
3020002510,"CUTTER, STABILIZERS ROLLERS, 150MM, TCI",no
3020003060,"STAB, SHOTCRETE, 20, 25L, ROCKSTAB WX SG",no
3020003160,"STAB, PILOT, 16’’, 13’’, 3-ST, SPACER, DHE-04-148",no
2050029280,"STAB, HYDRAULIC VALVE, CYLINDER BLOCK, 4D02 3208 0302 D1G0Q",no
2050006340,"BRICK RIB, 13.3/4'' REAMING STAB, DHE-03-329",no
3020007300,"ROD, NON-ROTATING STAB, 10"", REAMING STAB, DHE-03-512",no
3020003170,"STABILIZER ARM, REAMING STAB, DHE-03-622",no
2050029290,"STABILIZER, NQ, CHUCK &FOOT CLAMP, 56639, LM30",no
3020003180,"STAB, INTERGRAL RIB, 11"", 10"" 3-ST, STEP 3, DHE-03-647",no
3020007220,"X-ALIZER, 11'',  8'' DI-22 PIN - 10'' 3-ST BOX, DHE-03-750",no
3020007230,"X-ALIZER, 11'', 10'' DI-22 PIN - 10'' 3-ST BOX, DHE-03-751",no
3020007240,"X-ALIZER, 12 1/4'', 10'' DI-22 - 11 1/4'' DI-22, DHE-03-753",no
3020007250,"X-ALIZER, 12 1/4''- 10'' 3-ST - 11 1/4'' DI-22, DHE-03-754",no
3020003590,"DOWEL FITMENT RING, 16"", STEMS, DHE-02-161",no
2010006350,"BUTTON RIB, 16"", REAMING STAB, DHE-03-021",no
2050029300,"12 7/8"" - 13 3/4"" Carbide Button Rib",no
2050029310,"RIB SPACER SUPPORT, REAMING STAB, DHE-03-186",no
2050024680,"12 7/8"" - 16"" Carbide Rib Support Spacer",no
2050029320,"12 7/8"" Carbide Rib Supp",no
1050007510,"POWDER, WELDING, DELORO 36 S, KENNAMETAL",no
2010006360,"CARBIDE, BRICK INSERT, 20 X 6 X 4mm",no
2050006350,"BRICK RIB, 13 3/4"", REAMING STAB, DHE-03-231",no
2050006360,"BRICK RIB, 16”, REAMING STAB, DHE-03-238",no
2050006370,"BRICK RIB, 12 1/4"", REAMING STAB, DHE-03-241",no
2050006380,"BRICK RIB, 13 3/4"" , REAMING STAB, DHE-03-239",no
3020003600,"BUTTON RIB, PRE-MACHINING, 13 3/4"", STEMS, DHE-02-271",no
2050006390,"BRICK RIB, 16"", REAMING STAB, DHE-03-462",no
3020003670,"RIBS, 16"", 2.5m, REAMING STAB, DHE-03-537",no
3020003610,"RIBS, 16"", 1.5m, REAMING STAB, DHE-03-536",no
3020003620,"SOLID STEM RIB, 16"", STEMS, DHE-02-574",no
3020003630,"PILOT STAB RIBS, 12 7/8/13”- 16”, STEMS, DHE-02-671",no
2050006400,"BRICK RIB, 15"", 960MM, REAMING STAB, DHE-03-654",no
3020001880,"X-OVER, 11 1/4"" 3-ST PIN-11 1/4"" DI-22 BOX, DHE-05-077",no
3020001890,"X-OVER, 12 7/8"" DI-42 PIN-14 3/4"" 3-ST BOX, DHE-05-053",no
3020001900,"X-OVER, 11 1/4"" DI-22 PIN-12 7/8"" DI-42 BOX, DHE-05-105",no
3020001910,"X-OVER, 11 1/4"" 3-ST  PIN-12 7/8"" DI-42 BOX, DHE-05-082",no
3020001920,"X-OVER, 13"" 3-ST PIN-12 7/8"" DI-42 BOX, DHE-05-133",no
3020001930,"X-OVER, 13"" 3-ST PIN-14 3/4"" 3-ST BOX, DHE-05-100",no
3020001940,"X-OVER SUB, 4 1/2"" - 4 1/2"" BOX",no
2010004550,"TRICONE DRILL, CALIBRATOR RING, 343 MM",no
2010004560,"TRICONE DRILL, CALIBRATOR RING, 342 MM",no
2010004570,"TRICONE DRILL, CALIBRATOR RING, 311 MM",no
2010004580,"TRICONE DRILL, CALIBRATOR RING, 306MM",no
2010004590,"TRICONE DRILL, CALIBRATOR RING, 307MM",no
2010004600,"TRICONE DRILL, CALIBRATOR RING, 308MM",no
2010004610,"TRICONE DRILL, CALIBRATOR RING, 309MM",no
2010004620,"TRICONE DRILL, CALIBRATOR RING, 310MM",no
2010004630,"TRICONE DRILL, CALIBRATOR RING, 311MM",no
2010004640,"TRICONE DRILL, CALIBRATOR RING, 344MM",no
2010004650,"TRICONE DRILL, CALIBRATOR RING, 345MM",no
2010004660,"TRICONE DRILL, CALIBRATOR RING, 346MM",no
2010004670,"TRICONE DRILL, CALIBRATOR RING, 347MM",no
2010004680,"TRICONE DRILL, CALIBRATOR RING, 348MM",no
2010004690,"TRICONE DRILL, CALIBRATOR RING, 349MM",no
2050012290,"BAILING, GAUGE",no
2070032330,"COMB GAUGE, 3-ST, 13"", 14 3/4"", DRILL RODS, DHE-06-109",no
2010004700,"TRICONE DRILL, CALIBRATOR RING, 286MM",no
2010004710,"TRICONE DRILL, CALIBRATOR RING, 403 MM",no
2010004720,"TRICONE DRILL, CALIBRATOR RING, 404 MM",no
2010004730,"TRICONE DRILL, CALIBRATOR RING, 405 MM",no
2010004740,"TRICONE DRILL, CALIBRATOR RING, 406 MM",no
2010004750,"TRICONE DRILL, CALIBRATOR RING, 407 MM",no
2010004760,"TRICONE DRILL, CALIBRATOR RING, 278MM",no
2010004770,"TRICONE DRILL, CALIBRATOR RING, 279 MM",no
2010004780,"TRICONE DRILL, CALIBRATOR RING, 280 MM",no
2010004790,"TRICONE DRILL, CALIBRATOR RING, 281 MM",no
2010004800,"TRICONE DRILL, CALIBRATOR RING, 282 MM",no
2070032340,"COMB GAUGE, DI-22, 13 3/4"", DRILL RODS, DHE-06-274",no
2070032350,"COMB GAUGE, DI-42, 12 7/8"", DRILL RODS, DHE-06-169",no
2070032360,"COMB GAUGE, DI-22, 8"", 10"", 11 1/4"", DRILL RODS, DHE-06-201",no
2070032370,"COMB GAUGE, 3-ST, 10"", 11 1/4"", DRILL RODS, DHE-06-224",no
2070032380,"THREAD GAUGE, 11 1/4"" 3ST, BOX, DRILL RODS, DHE-06-087",no
2070032390,"THREAD GAUGE, 11 1/4"" 3ST, PIN, DRILL RODS, DHE-06-086",no
2070032400,"RING, GAUGE, 486 O/D X 406 I/D X 6",no
2070032410,"RING, GAUGE, 427 O/D X 347 I/D X 6",no
2070032420,"RING, GAUGE, 484 O/D X 404 I/D X 6",no
2070032430,"RING, GAUGE, 429 O/D X 349 I/D X 6",no
2070032440,"THREAD GAUGE SET, RC, 22""",no
2070032450,"COMB GAUGE, DI-22 , 12 7/8"" - 10 1/2"", DHE-06-756",no
2050022140,"TAPER GAUGE, PIN END, 11 1/4"" 3-ST, DRILL RODS, DHE-06-793",no
2070032460,"TAPER GAUGE, BOX END, 11 1/4"" 3-ST, DRILL RODS, DHE-06-788",no
2070032470,"THREAD GAUGE, PIN END, 11 1/4"" 3-ST, DRILL RODS, DHE-06-798",no
2070032480,"THREAD GAUGE, BOX END, 11 1/4"" 3-ST, DRILL RODS, DHE-06-803",no
2070032490,"COMB GAUGE, MTI315, 13 1/8"", DRILL RODS, DHE-06-748",no
2070032500,"GAUGE RING, 411 OD X 311 ID, DHE-19-069",no
2070032510,"GAUGE RING, 411 OD X 310 ID, DHE-19-091",no
2070032520,"GAUGE RING, 411 OD X 308 ID, DHE-19-089",no
2070032530,"GAUGE RING, 411 OD X 309 ID, DHE-19-090",no
2070032540,"GAUGE RING, 411 OD X 306 ID, DHE-19-087",no
2070032550,"GAUGE RING, 411 OD X 307 ID, DHE-19-088",no
2070032560,"GAUGE RING, 525 OD X 402 ID, DHE-19-074",no
2070032570,"GAUGE RING, 525 OD X 403 ID, DHE-19-075",no
2070032580,"GAUGE RING, 525 OD X 404 ID, DHE-19-076",no
2070032590,"GAUGE RING, 525 OD X 405 ID, DHE-19-077",no
2070032600,"GAUGE RING, 525 OD X 406 ID, DHE-19-067",no
2070032610,"GAUGE RING, PILOT BIT, 500 OD X 379 ID, DHE-19-104",no
2070032620,"GAUGE RING, PILOT BIT, 500 OD X 377 ID, DHE-19-105",no
2070032630,"GAUGE RING, PILOT BIT, 500 OD X 378 ID, DHE-19-106",no
2070032640,"GAUGE RING, PILOT BIT, 500 OD X 380 ID, DHE-19-107",no
2070032650,"GAUGE RING, 449 OD X 349.25 ID, DHE-19-068",no
2070032660,"GAUGE RING, 449 OD X 348 ID, DHE-19-084",no
2070032670,"GAUGE RING, 449 OD X 347 ID, DHE-19-083",no
2070032680,"GAUGE RING, 449 OD X 346 ID, DHE-19-082",no
2070032690,"GAUGE RING, 449 OD X 345 ID, DHE-19-081",no
2070032700,"GAUGE RING, 449 OD X 344 ID, DHE-19-080",no
2070032710,"GAUGE RING, 449 OD X 343 ID, DHE-19-079",no
2050012300,"GAUGE, 0-100BAR, 63MM, DIAL FLANGE, B/E",no
2050012310,"GAUGE, 0-25MPA, 63MM DIAL FLANGE, B/E",no
2050012320,"GAUGE, 0-40MPA, 63MM DIAL FLANGE, B/E",no
2050014560,"PIN, A-A",no
2050014570,"PIN, AW-BQ",no
2070032720,"COMB GAUGE,10"", 11 1/4"" 3-ST / 13"", 14 3/4"" 3-ST, DHE-06-606",no
2070032730,"COMB GAUGE,8"", 10"", 11 1/4"" DI-22/ 12 7/8"" DI-22, DHE-06-607",no
2070032740,"COMB GAUGE,12 7/8"" DI-42 / 13 1/8"" MTI-315, DHE-06-608",no
3020003190,"STARTER PIPE, 14 3/4"" 3-ST, 5', DHE-08-010",no
3020003200,"STARTER PIPE, 11 1/4"" 3-ST, 1', DHE-08-012",no
3020003210,"STARTER PIPE, 12 7/8"" DI-42, 6 5/8"" API , 1', DHE-08-008",no
3020003220,"STARTER PIPE, 13"" 3-ST, 7 5/8"" API , 1', DHE-08-016",no
3020003230,"STARTER PIPE, 13"" 3-ST, 5', DHE-08-102",no
3020002520,"DRILL ROD, 10"" DI-22, DHE-06-088",no
3020002530,"DRILL ROD, 12 7/8"" DI-42, DHE-06-076",no
3020003640,"DRUM ROD FIN, 1.5m, DHE-03-006",no
3020003240,"STARTER PIPE, 10"" 3-ST, 1', DHE-08-076",no
3020003250,"STARTER PIPE,13"" 3-ST,6 5/8 "" API, 1"", DHE-08-017",no
2050028480,"EXTENTION ROD MALE FEMALE, R32-R32, 4 FEET",no
2030006740,"INTEGRAL ROD, 39MM, 5.1/2 FEET",no
2030006750,"INTEGRAL ROD, 39MM, 6 FEET",no
2030006760,"INTEGRAL ROD, 40MM, 3 FEET",no
2030006770,"INTEGRAL ROD, 40MM, 4 FEET",no
2070041900,"STRIKING BAR COP, 1032 FEMALE, R32, 340 MM, 340A-127CV-4077",no
2010006370,"INNERTUBE, NQ2, 3M",no
3020002540,"BOX END, 11 _'', 8 9/10'' 3-ST, DRILL RODS, DHE-06-572",no
2050029330,"BARRA HUECA 11 1/4'', 2E, DI-22",no
1080000530,"HOLLOW BAR, 10'', 2E, DI-22",no
3020003260,"STARTER PIPE, 13"" 3-START 3FT, STARTER EQUIP, DHE-08-140",no
2050029340,"DRILL ROD, NT, LM30",no
3020003650,"DRILL HEAD, D-65",no
3020003270,"STARTER PIPE, 11 1/4"" 3-ST, 1FT, 6 5/8"" API REG, DHE-08-079",no
3020003280,"STARTER PIPE, 12 7/8'' DI-42, 1', DHE-08-083",no
3020001950,"GA, START-OVER, 13"" 3ST PIN - 12 7/8"" DI42 BOX, DHE-05-166",no
2030006780,"ROD, EXT, M/F, 2440, 25H, R25 C",no
3020007310,"DRUM ROD HEAD FRAME,  53R-08-059",no
2050029350,Saddle Gauge 35.5 (Dhe-07-068),no
2050029360,Saddle Middle 15 (Dhe-07-070),no
2050029370,Saddle Stem (Dhe-07-071),no
3020002850,"SADDLE, 26°, SADDLES, DHE-07-085",no
1040001870,"2ND HAND, SADDLE, 26°, SADDLES, DHE-07-085",no
3020002860,"SADDLE, 26°, 25.4mm OFFSET, SADDLES, DHE-07-086",no
3020002870,"SADDLE, 35°,  SADDLES, DHE-07-300",no
3020002880,"SADDLE, MIDDLE, SADDLES, DHE-07-301",no
3020002890,"SADDLE, STEM, SADDLES, DHE-07-302",no
3020002900,"SADDLE, 45°, SADDLES, DHE-07-303",no
1040001880,"SADDLE, 45°, SADDLES, DHE-07-303, SECOND HAND",no
2070032750,Gauge Saddles B/H,no
3020002910,Middle Saddles B/H,no
2050029380,Stem Saddles B/H,no
3020002920,"SADDLE, 45°, SADDLES, DHE-07-310",no
3020002930,Middle Saddle (50.8),no
3020002940,Middle Saddle (25.4),no
3020002950,Middle Saddle 46 Spacer,no
3020002960,Middle Saddle (50.8) 46 Spacer,no
3020002970,Middle Saddle (25.4) 46 Spacer,no
2050029390,Stem Saddle 46 Spacer,no
2050024690,"SPACER, 26°, SADDLES, DHE-07-319",no
2050024700,"MIDDLE SPACER, SADDLE, DHE-07-320",no
2050024710,"STEM SPACER, SADDLES, DHE-07-321",no
3020002980,"SADDLE, MIDDLE, SADDLES, DHE-07-309",no
3020002990,"SADDLE, 35°, 25.4mm OFFSET, SADDLES, DHE-07-308",no
3020003000,"SADDLE, 40°, SADDLES, DHE-07-356",no
2010006380,"THRUST BLOCK SADDLE, CHUCK, LP150-02-072",no
3020003010,"SADDLE, SET, 45°, LH PLATE, REAMERS, DHE-01-1053",no
3020003020,"SADDLE, SET, 45°, RH PLATE, REAMERS, DHE-01-1054",no
3020003030,"SADDLE, STEM, 2°, 12.7MM, SADDLES, DHE-07-337",no
2010000030,"BITSUB, 13 3/4"", 12 7/8"" DI-42, DHE-08-087",no
2010000040,"BITSUB, 12 1/4"", 11 1/4"" 3-ST, DHE-08-091",no
2010000050,"BITSUB, 12 1/4"", 11 1/4""",no
2010000060,"BITSUB, 13 3/4"", 11 1/4"" 3-ST",no
2010000070,"BITSUB, 16"", 13"" 3-ST, DHE-08-098",no
2050006450,"BURNOUT RING, 13 3/4"", DRILL RODS, DHE-06-093",no
2050006500,11.1/4'' Burn-Out Ring,no
2050006510,"BURNOUT RING, 10"", DRILL RODS, DHE-06-153",no
2050006460,"BURNOUT RING, 14 3/4"", DRILL RODS, DHE-02-526",no
2050006470,"BURNOUT RING, 11 1/4"", DRILL RODS, DHE-06-272",no
2050006520,"CUTTING RING, 11.1/4"" X 16 MM",no
1080000090,"FLAT BARA, COPPER, 31,75 X 3,18 MM",no
2050006530,"RING D / CUT, 11.1 / 4""X 32MM, FLAT, DI 227.7MM",no
2050006540,"TRICONE CUTTING RING, 185 X 154 X 10 MM.",no
2050006550,"BURN OUT RING, TYPE-D, 12 1/4"", STEMS, DHE-02-396",no
2050029400,"PILOT BURNOUT RING, 16"", DHE-06-963",no
2050006410,"CUTTING RING, 13.3 / 4 ""X 16 MM",no
2050006420,"CUTTING RING, 13.3/4"" X 32 MM",no
2050006560,"CUTTING RING, 11.1/4"" X 32 MM",no
2050006480,"BURNOUT RING, 15'', STEMS, DHE-02-609",no
2050006570,"BURNOUT RING, 13 3/4'', DRILL RODS, DHE-02-174",no
2050006580,"BURN OUT RING, 13 3/4'' x 15 MM, MDP-112",no
2070016790,"WEDGE BOLT, Ø 30mm X 1.2m, MAIN FRAME, MSC-01- 055",no
2070016800,"WEDGE,  WEDGE BOLT, MSC, MSC-01-056",no
2070016810,"WEDGE BOLT, Ø30mm X 1.5m, MSC, MSC-01-053",no
2070015260,"FLAT WASHER, 1 1 /4""",no
1030000240,"CEMENT, 50kg, 42.5",no
2010006390,"TUNGSTEN, GRIPPER SHOES, DD, 8 X 16",no
2070016820,"WEDGE BOLT, 1 1/4""x 1.20 M",no
2070016830,"WEDGE BOLT, 1 1/4""x 1.50 M",no
2070016840,"WEDGE BOLT, 1 1/4""X 1.80 M",no
2070016850,"WEDGE BOLT, PIG TAIL, CORRUGATED, 1""X 1.80 M",no
2070016860,"WEDGE BOLT, PIG TAIL, CORRUGATED, 1""X 1.50 M",no
2070016870,"WEDGE BOLT, 1.1 / 4""X 2.10 M",no
2070016880,"WEDGE BOLT, PIG TAIL-EYEBOLT, 5/8""X 1.50 M, C / HEAD",no
2060010030,"SEAL, 4 1/2 "", 4 1/2 REMET POLY URETHANE SEALS, PD, RODTEK",no
2050022150,"SLEEVE, D65, RC45 126mm, RC, 89011488, ATLAS",no
1060000820,"FERRULE, RUBBER, Ø 32 mm",no
1030004010,"EPOXY, 5 MIN, PRATLEY, QUICKSET, CLEAR",no
1080002060,"SCREW ROD, 1/2 DEGREE",no
1080002070,"ROD, THREADED, M24 X 1m, GR8.8, DIN 978",no
1030003820,"GLUE, LOCTITE, METAL TOP",no
2050021650,"SPRING, PIN, 1/4"" x 1 1/2"", HQ OVERSHOT, 0108169135, ATLAS C",no
2050022160,"SHAFT SLEEVE II, HYDX-6, DD YS - 1B-13",no
2050006780,"COUPLING, R32/R32, CC100RO, CR32-44-205",no
2050006790,"COUPLING, T38/T38, CA12538, CT38-55-198",no
2050022170,"SHAFT SLEEVE, HYDX-8,DD,Y8-1-3-25",no
2010006400,"SHAFT, MAIN,  HYDX-8, DD, Y8-1-3-6",no
2050019520,"BRACKET PIVOT PLATE, CHUCK, RD7-02-108",no
2010006410,"PLUGGING DEVICE, WITH WOOD, BX, DD",no
2010006420,"PLUGGING DEVICE, NX, WITH WOOD",no
2070016890,"WEDGE BOLT, Ø30mm X 1.8m",no
2050022180,"PRESSING SLEEVE, T190-02-22, YALONG",no
2050021290,"ORIFICE, 0.8/8.7 X 4.5, M3-SEW NG6",no
2070000370,"WEDGE BOLT, Ø30mm X 3m, MAIN FRAME, MSC-01-403",no
1030000220,"WETCRETE, PLASTICIZER, NO FIBRE, 40MPA, 30 KG",no
2050038210,"SCREW,CHUCK, M/E,UG,BQ, 3 P/SET- HUD 42040160",no
2050022190,"SLEEVE, CHUCK, UG, BQ, M/E 3P/SET - HUD 42040180",no
2070031410,"HOSE, SHOTCRETE, 100 BAR, 2"" X 15M, HD FLANGES",no
1030005060,"MEYCO, POLY FIB, 650 FIBRE, 6KG",no
2030006790,"ROD POSITION TABLE, 11 1/4''",no
2010006430,"BLOWERTUBE, N100, PD",no
2010006440,"BLOWERTUBE, N125, PD",no
1050001140,"BIT SHAPNER, GRINDING CUPS, 16MM",no
2010006450,"BIT SHAPNER, GRINDING CUPS, 18MM",no
2070034120,"BIT SHAPNER, GRINDING CUPS, 19MM",no
2070034130,"BIT SHAPNER, GRINDING CUPS, 20MM",no
2070034140,"BIT SHAPNER, GRINDING CUPS, 22MM",no
2010006460,"DRILL CALIBRATOR RING, 305MM, TRICONIL",no
2050024720,"WEDGE, SD, CUT.17.S01.152",no
2050024730,"WEDGE BLOCK, SD, CUT.17.S01.153",no
2050024740,"LOCK WEDGE, DD, CUT.17.D01.115",no
2050024750,"LOCK WEDGE, DD, CUT.17.D01.117",no
2050024760,"WEDGE, DD, CUT.17.D01.116",no
2050024770,"WEDGE, DD, CUT.17.D01.118",no
2070015270,"WASHER CABLE GUIDE, LM90, 3541816, BOARD LONGYEAR",no
2030006230,"CAP, THREADED, BOTTOM, 90MM OD, END CAP",no
2050029410,"CAP, PRESS ON, 90MM OD, END CAP",no
2050027350,"HEAD TUBE, 4 1/2'' EXTENDED",no
2010005620,"HEAD TUBE, 4 1/2'' REMET",no
2050028520,"CENTER PINS, ANNULAR CUTTER, 34"", JETUOUS",no
2070000380,"LOCK BOLT, CHUCK, DHE-16-076",no
3020003660,"BARREL ROD CAM LOCK, CHUCK, DHE-16-075",no
2010005630,"DIGOUT SUB, 4 1/2'' REMET, RC",no
1060000340,"SHROUD, 138MM, PR54R, RC",no
1020000230,"SAMPLE TUBE, PR54R, RC",no
2010006470,"SERVCE KIT, PR54R, RC",no
2070020860,"ADAPTOR TUBES, PR54R, RC",no
2030001810,"CHECK VALVE, PR54R, RC",no
2050021660,"SPRING, PR54R, RC",no
2010001870,"INNER TUBE, 4 1/2'' REMET, 5M, C/W SNAPSEAL, PD",no
2010001880,"INNER TUBE, 4 1/2'' REMET, 6M, C/W SNAPSEAL, PD",no
2010005580,"HALF RING, 10"" NON ROTATING STAB -",no
2010005570,"HALF RING, NON-ROTATING, 10"", REAMING STAB, DHE-03-514",no
2010005590,"HALF RING, NON ROTATING, 10"", REAMING STAB, DHE-03-532",no
2070039330,"TAP, HALF LOCK RING, REAMING STAB, DHE-03-533",no
2070011630,"KNOCK ON NUTS, HOSE TAIL,BOSS CALMP, WELD ON SPUDS",no
2050029420,"ROLLER, 362810, BG28",no
2050029430,"DRIVING SHELL, 18648, BG28",no
2010006480,"SPEAR POINT BASE, HQ",no
2010006490,"SPIRAL SHELL, BQ",no
2030001820,"CHECK VALVE, MX5456",no
2070000390,"WEDGE BOLT, Ø24MM X 1.5M",no
2010006500,"ANCHOR, RHYME TORQUE, 30 X 30.1",no
1010001380,"PANTS, ARC, 30",no
2050040530,"NQ/BQ TELESCOPIC PIPE, 1.5M",no
2070044820,"WELDED MESH SHEET, 1.8M X8.6M, 100X100X3.15, FULLY GALV",no
2010001320,"CORE LIFTER CASE, NQTK, 29209, BOART LONGYEAR",no
2010005310,"REAMING SHELL, RING SET, DD, BQ",no
2010005320,"REAMING SHELL, SLUG SET, DD, BQ",no
2010005330,"REAMING SHELL, UG, BX",no
2010005340,"REAMING SHELL, DD, HQ",no
2010005350,"REAMING SHELL, CHD, DD, NQ",no
2010005360,"REAMING SHELL, RING SET, DD, NQ",no
2010005370,"REAMING SHELL, SLUG SET, DD, NQ",no
2010005380,"REAMING SHELL, RING SET ,DD, NX",no
2010005390,"REAMING SHELL, SLUG SET, DD, NX",no
2010005400,"REAMING SHELL, DD, NXC",no
2010005410,"REAMING SHELL, SLUG SET, DD, NXC",no
2010005420,"REAMING SHELL, RING SET, DD, TBW",no
2010005430,"REAMING SHELL, RING SET, DD, TNW",no
2010005440,"REAMING SHELL, SS HD, DD, NQ",no
2010005450,"REAMING SHELL, SS HD, DD, HQ",no
3020003680,"REAMER SHELL, DD, BQ, EPRIOC",no
2010005460,"REAMING SHELL, DD, BQ, TOUGH, P595, BOART",no
2010005470,"REAMING SHELL, DD, NQ, TOUGH, P595, BOART",no
2010005480,"REAMING SHELL, NX BIT BOX - NT ROD BOX, DD",no
2010005490,"REAMER SHELL, DOUBLE PLUG, BMO-BX",no
2010005500,"REAMER SHELL, NTW",no
2010005510,"REAMER SHELL, NWD4",no
2010005520,"REAMER SHELL, T6-146S",no
2010005530,"REAMING SHELL, ZWF",no
2010005540,"SHELL, HQ, BLACK RHINO",no
2010005550,"REAMING SHELL, OVER SIZE,101M,HQ,DD",no
2070020870,"ADAPTOR, DD, 49/16, 49/16-49/16 U",no
2070020880,"ADAPTOR, DD, A PIN - AQ BOX",no
2070020890,"ADAPTOR, SMALL SHAFT, UG, AQ",no
2070020900,"ADAPTOR, FLANGE, UG, AQ",no
2050029440,"SUB SAVER, UG, AQ",no
2050013070,"ADAPTOR COUPLING, DD, BQ",no
2070020910,"ADAPTOR, UG, BQ BOX - AQ PIN",no
2070020920,"ADAPTOR, UG, BQ PIN - PIN SUB SAVER",no
2070020930,"ADAPTOR, UG, BQ PIN WATER SWIVEL",no
2010006510,"ROD CAP, DD, BQ",no
2050013080,"LOCKING COUPLING, DD, BRQ",no
1040001890,BRQ locking Coupling,no
2070020940,"ADAPTOR, DD, BRQ PIN - NW PIN",no
2050013090,"LOCKING COUPLING, T SERIES BT, DD, BQ",no
2070020950,"ADAPTOR, DD, BT BOX - BT PIN, SUB SAVER",no
2070020960,"ADAPTOR, DD, BT BOX - NT PIN",no
2070020970,"ADAPTOR, DD, BT BOX - NYP PIN",no
2070020980,"ADAPTOR, DD, BT BOX - BW PIN",no
2050013100,"LOCKING COUPLING, DD, BT",no
2070020990,"ADAPTOR, DD, BW PIN - BRQ PIN",no
2070021000,"ADAPTOR, DD, BW PIN - BT PIN",no
2070021010,"ADAPTOR, DD, BW PIN - BW PIN",no
2070021020,"ADAPTOR, DD, BW PIN - HQ PIN",no
2070021030,"ADAPTOR, DD, BW PIN - NQ BOX",no
2070021040,"ADAPTOR, DD, BW PIN - NRQ PIN",no
2070021050,"ADAPTOR, DD, BW PIN - NT PIN",no
2070021060,"ADAPTOR, DD, BX PIN - BRQ PIN S/HAND",no
2070021070,"ADAPTOR, DD, BX SHELL BOX - BQ BOX",no
2070021080,"ADAPTOR, DD, BX SHELL BOX - BT BOX",no
2050013110,"ADAPTOR COUPLING, DD, HQ",no
2070021090,"ADAPTOR, DD, HQ BOX - 49/16 PIN",no
2070021100,"ADAPTOR, DD, HQ BOX - HWS PIN",no
2070021110,"ADAPTOR, DD, HQ PIN - HQ BOX",no
2070021120,"ADAPTOR, DD, HQ PIN - HRQ BOX",no
2070021130,"ADAPTOR, DD, HQ PIN - NW PIN",no
2070021140,"ADAPTOR, DD, HQ PIN - NQ BOX",no
2070021150,"ADAPTOR, DD, HWS PIN - BW PIN",no
2070021160,"ADAPTOR, DD, HWS PIN - NRQ BOX",no
2070021170,"ADAPTOR, DD, HWS PIN - NW PIN",no
2070021180,"ADAPTOR, DD, HYP BOX - HQ PIN",no
2070021190,"ADAPTOR, DD, HYP BOX - NXC PIN",no
2050013120,"ADAPTOR COUPLING, DD, NQ",no
2070021200,"ADAPTOR, DD, NQ BOX - NWS PIN",no
2070021210,"ADAPTOR, UG, NQ F/CLAMP - NWS CASING",no
2010002120,"LANDING SHOULDER, DD, NQ",no
2050013130,"LOCKING COUPLING, DD, NQ",no
2050013140,"LOCKING COUPLING, T SERIES, DD, NQ",no
2050022200,"QUIL BUSH, TOP, LY, DD, NQ",no
2070021220,"ADAPTOR, DD, NQ PIN - BQ BOX",no
2070021230,"ADAPTOR, DD, NQ PIN - NW PIN",no
2050013150,"LOCKING COUPLING, DD, NRQ",no
2070021240,"ADAPTOR, DD, NRQ PIN - BX BOX",no
2070021250,"ADAPTOR, DD, NRQ PIN - HQ BOX",no
2070021260,"ADAPTOR, DD, NT PIN - NRQ BOX",no
2070021270,"ADAPTOR, DD, NW BOX - HANJIN STEEL DRIVE HEAD",no
2070021280,"ADAPTOR, DD, NW BOX - NRQ PIN",no
2070021290,"ADAPTOR, DD, NW PIN - NW BOX",no
2070021300,"ADAPTOR, DD, NW PIN - AQ PIN",no
2070021310,"ADAPTOR, DD, NW PIN - BT PIN",no
2070021320,"ADAPTOR, DD, NW PIN - BX BOX",no
2070021330,"ADAPTOR, DD, NW PIN - NRQ PIN",no
2070021340,"ADAPTOR, DD, NW PIN - NT BOX",no
2070021350,"ADAPTOR, DD, NW PIN - NT PIN",no
2070021360,"ADAPTOR, DD, NW PIN - BQ BOX",no
2070021370,"ADAPTOR, DD, NWS PIN - HQ BOX",no
2070021380,"ADAPTOR, DD, NX PIN - NYP BOX",no
2070021390,"ADAPTOR, DD, NXC PIN - NRQ BOX",no
